"","LON","LAT"
"61414",-73.9747771248,40.6767565446
"61415",-73.9746905292,40.6767226968
"61416",-73.9312537983,40.6715429433
"61417",-73.9045271838,40.6615434731
"61418",-73.904454317,40.6615543367
"61419",-73.9043832196,40.6615649362
"61420",-73.904312121,40.6615755365
"61421",-73.9041681566,40.6615969993
"61422",-73.9040266677,40.661618093
"61423",-73.9039538007,40.6616289564
"61424",-73.9792929021,40.6545812592
"61425",-73.9794850781,40.654697083
"61426",-73.9795907758,40.6547607863
"61427",-73.9797066465,40.6548306212
"61428",-73.979899389,40.6549467849
"61429",-73.9802000915,40.6551280138
"61430",-73.9803035278,40.6551903537
"61431",-73.9804476621,40.6552772214
"61432",-73.9806669728,40.655409395
"61433",-73.9807263226,40.6554451635
"61434",-73.9809128514,40.6555575792
"61435",-73.9810162902,40.6556199184
"61436",-73.9342787758,40.7123441385
"61437",-73.9342462552,40.7122719575
"61438",-73.9341833219,40.7121322703
"61439",-73.9339766236,40.7116734821
"61440",-73.9339754534,40.7116708862
"61441",-73.9338948562,40.7114919921
"61442",-73.9328310905,40.7091199874
"61443",-73.9224343849,40.6685127982
"61444",-73.9757410808,40.6788152625
"61445",-73.9756416637,40.6789621434
"61446",-73.975563052,40.6790782814
"61447",-73.97550459,40.6791646526
"61448",-73.9754639632,40.6792246731
"61449",-73.9046006043,40.6616457508
"61450",-73.9044764186,40.6616641515
"61451",-73.9043589559,40.6616815555
"61452",-73.9779255716,40.6761672879
"61453",-73.9780894055,40.6762308235
"61454",-73.9782236843,40.6762828988
"61455",-73.9783174871,40.6763192757
"61456",-73.9784787519,40.6763818152
"61457",-73.97861753,40.6764356324
"61458",-73.9786952705,40.6764657816
"61459",-73.9787826497,40.676499667
"61460",-73.9789201428,40.6765529866
"61461",-73.9790499252,40.6766033157
"61462",-73.9793088507,40.6767037259
"61463",-73.9794373481,40.6767535564
"61464",-73.9795446453,40.6767951658
"61465",-73.9796628645,40.6768410094
"61466",-73.9797855816,40.676888598
"61467",-73.9798697485,40.6769212366
"61468",-73.9799468479,40.6769511346
"61469",-73.9814846459,40.6557220359
"61470",-73.9815486372,40.6556604958
"61471",-73.9816094977,40.6556019684
"61472",-73.9816631977,40.6555503251
"61473",-73.9817249533,40.6554909368
"61474",-73.9782218444,40.6754699587
"61475",-73.9782796372,40.6754924293
"61476",-73.9783502711,40.675519893
"61477",-73.9784369606,40.6755535976
"61478",-73.9785300706,40.6755898004
"61479",-73.9786344182,40.6756303709
"61480",-73.978737161,40.6756703178
"61481",-73.978859168,40.6757177551
"61482",-73.978939435,40.6757489628
"61483",-73.9791031813,40.6758126275
"61484",-73.9792155562,40.6758563192
"61485",-73.9793182998,40.6758962648
"61486",-73.9794210434,40.675936212
"61487",-73.9795045219,40.675968668
"61488",-73.979600844,40.6760061168
"61489",-73.9796971662,40.6760435655
"61490",-73.9797999103,40.6760835115
"61491",-73.9799187067,40.676129699
"61492",-73.9802237293,40.6762482875
"61493",-73.9802911551,40.6762745023
"61494",-73.9803617919,40.6763019638
"61495",-73.9049069544,40.6617173073
"61496",-73.90493104,40.6618113277
"61497",-73.9051386284,40.6626216832
"61498",-73.9051601603,40.6627057363
"61499",-73.9051876265,40.6628129565
"61500",-73.9052116435,40.6629067074
"61501",-73.9628442254,40.5831350164
"61502",-73.9626282806,40.5831654769
"61503",-73.962461897,40.5831889443
"61504",-73.9038408668,40.6615660852
"61505",-73.9038134479,40.6614591367
"61506",-73.9037992216,40.6614036422
"61507",-73.9037852705,40.6613492249
"61508",-73.9037716652,40.6612961541
"61509",-73.9037578529,40.6612422764
"61510",-73.9037444546,40.6611900145
"61511",-73.9037171747,40.6610836046
"61512",-73.9037031543,40.661028917
"61513",-73.9036893422,40.6609750393
"61514",-73.9036752537,40.6609200833
"61515",-73.9036481128,40.660814212
"61516",-73.9036210401,40.66070861
"61517",-73.903605155,40.6606466502
"61518",-73.9035646856,40.6604887862
"61519",-73.90355115,40.6604359857
"61520",-73.903536923,40.6603804902
"61521",-73.9035233874,40.6603276896
"61522",-73.9813335374,40.6550235498
"61523",-73.9809205247,40.6547743684
"61524",-73.9803549686,40.6544331465
"61525",-73.9802532712,40.6543717868
"61526",-73.9800329268,40.6542388423
"61527",-73.9799422576,40.6541131188
"61528",-73.9224309485,40.6682846745
"61529",-73.9223738344,40.6682746096
"61530",-73.9223471523,40.6683113795
"61531",-73.9222508497,40.6683490713
"61532",-73.9222037239,40.6683414561
"61533",-73.9221791626,40.668384957
"61534",-73.9221211925,40.66838277
"61535",-73.9220788676,40.6684374288
"61536",-73.9220211954,40.6684424002
"61537",-73.9036006973,40.660199556
"61538",-73.9036728814,40.6601889003
"61539",-73.9037429412,40.660178557
"61540",-73.9038151252,40.6601679004
"61541",-73.9039545398,40.6601473194
"61542",-73.9040260153,40.6601367674
"61543",-73.9040960762,40.6601264248
"61544",-73.9608484697,40.5834811121
"61545",-73.9804271631,40.6543480221
"61546",-73.9806000527,40.6544523286
"61547",-73.9808119296,40.6545801538
"61548",-73.9809983816,40.6546926413
"61549",-73.981363376,40.6549128415
"61550",-73.9039055584,40.6618272982
"61551",-73.9039648407,40.6620578728
"61552",-73.9039902567,40.6621567302
"61553",-73.9040399131,40.6623498641
"61554",-73.9040677542,40.6624581483
"61555",-73.9041151955,40.6626426623
"61556",-73.9041394348,40.6627369387
"61557",-73.9213088998,40.6685014789
"61558",-73.9044053487,40.6604573647
"61559",-73.9044190615,40.6605115359
"61560",-73.9044325687,40.6605649
"61561",-73.9044464874,40.6606198819
"61562",-73.9044700917,40.6607131347
"61563",-73.9044841457,40.6607686551
"61564",-73.9045043401,40.6608484325
"61565",-73.9045180532,40.6609026045
"61566",-73.9045315616,40.6609559678
"61567",-73.9045450701,40.6610093328
"61568",-73.9045595334,40.66106647
"61569",-73.9045730408,40.6611198341
"61570",-73.9045868233,40.6611742773
"61571",-73.9046068804,40.6612535142
"61572",-73.9046277571,40.6613359865
"61573",-73.9046549096,40.6614432542
"61574",-73.9059853685,40.6626172148
"61575",-73.9059645114,40.6625361377
"61576",-73.9059401201,40.662441324
"61577",-73.905915175,40.6623443549
"61578",-73.9058866275,40.6622333798
"61579",-73.9058663952,40.6621547274
"61580",-73.9058378479,40.6620437513
"61581",-73.9058174757,40.6619645603
"61582",-73.9057933624,40.6618708229
"61583",-73.9057689728,40.6617760091
"61584",-73.9057450678,40.6616830805
"61585",-73.9057206771,40.6615882658
"61586",-73.9612380796,40.5825130136
"61587",-73.9202471668,40.6692087856
"61588",-73.9203053513,40.6691884815
"61589",-73.9619054737,40.5831539649
"61590",-73.9056139225,40.6614946533
"61591",-73.9054900311,40.6615127618
"61592",-73.9053661396,40.6615308711
"61593",-73.9051201271,40.6615668305
"61594",-73.9049944648,40.6615851973
"61595",-73.9049789724,40.6627116986
"61596",-73.9049027518,40.6624148451
"61597",-73.9048529533,40.6622208938
"61598",-73.9048277772,40.66212284
"61599",-73.9047779098,40.6619286194
"61600",-73.9047519037,40.6618273339
"61601",-73.9047156618,40.6616861803
"61602",-73.9208658969,40.6689841901
"61603",-73.9213888955,40.6687708113
"61604",-73.9615386654,40.5816888038
"61605",-73.9225402681,40.6665434355
"61606",-73.9225001725,40.666386635
"61607",-73.9224822615,40.6663165862
"61608",-73.9224549795,40.6662098962
"61609",-73.9224372064,40.666140386
"61610",-73.9222925349,40.6655746075
"61611",-73.9607867158,40.5818491158
"61612",-73.9606481996,40.5818791333
"61613",-73.9604681295,40.5819181578
"61614",-73.9601085465,40.5823988845
"61615",-73.960111669,40.5824509809
"61616",-73.9215921577,40.6655110439
"61617",-73.9601373495,40.5827452828
"61618",-73.9210539118,40.6655906335
"61619",-73.9206388649,40.6655253288
"61620",-73.9344260154,40.6708410441
"61621",-73.9348978398,40.6708659744
"61622",-73.935118648,40.6708776402
"61623",-73.9352279736,40.6708834165
"61624",-73.9363845238,40.6712452072
"61625",-73.9363628293,40.6714696722
"61626",-73.9363525112,40.6715764289
"61627",-73.9638590674,40.6335328383
"61628",-73.96384018,40.6334361895
"61629",-73.9638136519,40.6333004468
"61630",-73.9637690802,40.6332494472
"61631",-73.9637920039,40.6331896806
"61632",-73.9637705694,40.6330799996
"61633",-73.9361770478,40.6716971691
"61634",-73.9360641148,40.6716913269
"61635",-73.9359569342,40.6716857832
"61636",-73.9358454393,40.6716800163
"61637",-73.9356584141,40.6716703412
"61638",-73.9355577098,40.671665132
"61639",-73.9354656354,40.6716603689
"61640",-73.9353634918,40.671655085
"61641",-73.9352167492,40.671647494
"61642",-73.9350800769,40.6716404235
"61643",-73.9349728977,40.671634878
"61644",-73.934870034,40.6716295563
"61645",-73.9345909359,40.6716151175
"61646",-73.9344815984,40.6716094604
"61647",-73.9343909635,40.6716047702
"61648",-73.9341945886,40.6715946101
"61649",-73.9340723035,40.6715882824
"61650",-73.93391621,40.6715802053
"61651",-73.9636262983,40.6330987047
"61652",-73.9635476824,40.6330816798
"61653",-73.9634764912,40.6330901617
"61654",-73.9634330653,40.6330953367
"61655",-73.9633454995,40.6331057701
"61656",-73.9633141748,40.6331095018
"61657",-73.9632821385,40.6331133188
"61658",-73.9632052517,40.6331224795
"61659",-73.9631611142,40.6331277388
"61660",-73.9630767005,40.6331641891
"61661",-73.9629802869,40.6331492833
"61662",-73.9628357692,40.6331665014
"61663",-73.9626926747,40.6331835505
"61664",-73.9625752083,40.6331975461
"61665",-73.8971388912,40.665768557
"61666",-73.8971053518,40.6656370687
"61667",-73.8970833594,40.6655508471
"61668",-73.8970613659,40.6654646264
"61669",-73.8970326381,40.6653519992
"61670",-73.8970155935,40.6652851773
"61671",-73.8969981376,40.6652167395
"61672",-73.8969707829,40.6651095013
"61673",-73.8969435671,40.6650028018
"61674",-73.8968787506,40.664885446
"61675",-73.8968579954,40.6648040756
"61676",-73.8968566974,40.664662226
"61677",-73.8968282454,40.6645506769
"61678",-73.9310646529,40.6715327525
"61679",-73.9314501354,40.6715535218
"61680",-73.9316026023,40.6715617361
"61681",-73.9317248643,40.671568323
"61682",-73.9318420907,40.6715746394
"61683",-73.9319830505,40.6715822331
"61684",-73.9321153806,40.6715893623
"61685",-73.9323879527,40.6716040464
"61686",-73.93259292,40.6716150872
"61687",-73.93274323,40.6716231843
"61688",-73.9329093615,40.6716321334
"61689",-73.933054637,40.671639958
"61690",-73.9332387497,40.6716498752
"61691",-73.899046597,40.6657480493
"61692",-73.8990704385,40.6658409882
"61693",-73.8990918617,40.6659244974
"61694",-73.899125585,40.6660559583
"61695",-73.8991694687,40.6662270183
"61696",-73.899200982,40.6663498584
"61697",-73.8992273811,40.6664527637
"61698",-73.8992508786,40.6665443551
"61699",-73.8992664966,40.6666052356
"61700",-73.8993644921,40.6669872258
"61701",-74.0050166561,40.6027802176
"61702",-74.0052373449,40.6025685508
"61703",-74.00540314,40.6024095335
"61704",-74.0055254697,40.6022922031
"61705",-74.0056130734,40.602208182
"61706",-74.0057064998,40.6021185727
"61707",-74.0057365223,40.602089777
"61708",-74.00577685,40.6020510976
"61709",-73.8991856269,40.6657747274
"61710",-73.899218447,40.6659012868
"61711",-73.8992607652,40.6660644705
"61712",-73.8993174679,40.6662831232
"61713",-73.8993539218,40.6664236861
"61714",-73.8993808778,40.6665276265
"61715",-73.8994285031,40.6667112745
"61716",-73.8994596498,40.6668313729
"61717",-73.8994748729,40.6668900747
"61718",-73.8994910742,40.6669525478
"61719",-73.973725396,40.6721251632
"61720",-73.9736022108,40.6720770826
"61721",-73.9735367668,40.6720515389
"61722",-73.9733218337,40.6719676441
"61723",-73.9731816455,40.6719129268
"61724",-73.9731129959,40.6718861303
"61725",-73.973019965,40.6718498178
"61726",-73.9729307833,40.6718150072
"61727",-73.9727915583,40.6717606643
"61728",-73.9727209839,40.6717331162
"61729",-73.9726504084,40.6717055698
"61730",-73.9725461511,40.6716648732
"61731",-73.9724332319,40.6716207974
"61732",-73.9722904791,40.6715650762
"61733",-73.9721746725,40.6715198721
"61734",-73.9720245424,40.6714612707
"61735",-73.9718926966,40.6714098065
"61736",-73.9717383963,40.6713495755
"61737",-73.9716466499,40.6713137638
"61738",-73.8968545507,40.6641431419
"61739",-73.8967915021,40.6638957882
"61740",-73.8967496083,40.6637314234
"61741",-73.8967228237,40.6636263388
"61742",-73.8967000227,40.6635368817
"61743",-73.896674061,40.6634350297
"61744",-73.8966486507,40.6633353332
"61745",-73.8966163725,40.6632086916
"61746",-73.8965917852,40.6631122295
"61747",-73.8965420629,40.6629171473
"61748",-73.8988661667,40.6655745314
"61749",-73.8987748421,40.6655879039
"61750",-73.8987054632,40.6655980619
"61751",-73.898461929,40.665633722
"61752",-73.8993307134,40.6656161862
"61753",-73.8994667204,40.6655966063
"61754",-73.8996958777,40.6655636151
"61755",-73.9037151992,40.614028621
"61756",-73.9038579916,40.614156593
"61757",-73.9039174877,40.6142099158
"61758",-73.903984917,40.6142703467
"61759",-73.9040579464,40.6143357963
"61760",-73.9041055442,40.6143784532
"61761",-73.9041638735,40.6144307303
"61762",-73.9043085334,40.6145603746
"61763",-73.9043673304,40.6146130681
"61764",-73.9044265948,40.6146661815
"61765",-73.9044865603,40.6147199204
"61766",-73.9045700886,40.6147947799
"61767",-73.9046403197,40.6148577207
"61768",-73.9047110183,40.6149210779
"61769",-73.9047576822,40.6149628989
"61770",-73.9048542783,40.6150494668
"61771",-73.9049987072,40.615178902
"61772",-73.9050619393,40.6152355692
"61773",-73.9051317052,40.6152980905
"61774",-73.905134972,40.6153010181
"61775",-73.9051384714,40.6153041539
"61776",-73.9052374029,40.6153928144
"61777",-73.9052406685,40.6153957411
"61778",-73.9052439354,40.6153986696
"61779",-73.9055589265,40.6156813359
"61780",-73.9056392453,40.6157535922
"61781",-73.9057007067,40.6158088842
"61782",-73.9058636737,40.6159554912
"61783",-73.9060096449,40.6160868094
"61784",-73.9060878698,40.6161571815
"61785",-73.9061598077,40.6162218968
"61786",-73.9454430806,40.726002221
"61787",-73.9454715926,40.7261779239
"61788",-73.945479858,40.7262288642
"61789",-73.9455013412,40.7263612546
"61790",-73.9455574813,40.7267072117
"61791",-73.9455738805,40.7268082755
"61792",-73.9456088473,40.7270237496
"61793",-73.9456271923,40.7271367983
"61794",-73.9435584426,40.7275300547
"61795",-73.9434892699,40.7275361343
"61796",-73.9433570152,40.7275477588
"61797",-73.9431903559,40.7275624063
"61798",-73.9431355189,40.7275672267
"61799",-73.9164119907,40.7023212632
"61800",-73.916605416,40.7021242544
"61801",-73.9167835117,40.7019428553
"61802",-73.9169393722,40.7017841049
"61803",-73.9169971181,40.7017252873
"61804",-73.9170661985,40.7016549269
"61805",-73.9172259436,40.7014922176
"61806",-73.9173107805,40.701405806
"61807",-73.9173933508,40.7013217016
"61808",-73.9174736544,40.7012399071
"61809",-73.9175958369,40.7011154556
"61810",-73.9176523946,40.701057848
"61811",-73.9180444666,40.701030311
"61812",-73.9181323641,40.7010806419
"61813",-73.9182029703,40.7011210729
"61814",-73.9183261725,40.7011916192
"61815",-73.9187372717,40.7014230105
"61816",-73.9188994749,40.7015157371
"61817",-73.9190840288,40.7016212387
"61818",-73.9191872629,40.7016802533
"61819",-73.9193903423,40.7016734627
"61820",-73.919462762,40.7015998614
"61821",-73.9195120502,40.7015497689
"61822",-73.9197137398,40.7013447829
"61823",-73.9197672416,40.7012904059
"61824",-73.9198212859,40.7012354799
"61825",-73.9198997559,40.7011557257
"61826",-73.9199739028,40.7010803666
"61827",-73.9200891212,40.700963263
"61828",-73.9203550104,40.7006930243
"61829",-73.9204349932,40.7006117318
"61830",-73.9429738505,40.7274498158
"61831",-73.9429653141,40.727398072
"61832",-73.9429498123,40.7273041142
"61833",-73.9429371873,40.7272275872
"61834",-73.9429239312,40.727147248
"61835",-73.9429095541,40.7270600986
"61836",-73.9428805739,40.7268844399
"61837",-73.9428624663,40.7267746877
"61838",-73.9428397321,40.7266368832
"61839",-73.9428200067,40.7265173273
"61840",-73.9428034278,40.7264168348
"61841",-73.9427762899,40.7262523415
"61842",-73.9427556674,40.7261273379
"61843",-73.9427257436,40.7259459596
"61844",-73.9428629559,40.7258212316
"61845",-73.9205413717,40.7001139777
"61846",-73.920483414,40.7000813013
"61847",-73.9203095413,40.6999832684
"61848",-73.9202034795,40.6999234684
"61849",-73.9437361228,40.7257396576
"61850",-73.9441094676,40.7257017272
"61851",-73.9442521538,40.7256872306
"61852",-73.9199557533,40.6997774899
"61853",-73.9197664823,40.699670841
"61854",-73.9196125718,40.6995841169
"61855",-73.9195377905,40.6995419792
"61856",-73.9647528753,40.6846260734
"61857",-73.9644696959,40.6846599141
"61858",-73.964332559,40.6846763016
"61859",-73.9641301101,40.684801112
"61860",-73.9641422544,40.6848624507
"61861",-73.9641828778,40.6850676373
"61862",-73.9642043718,40.6851762027
"61863",-73.9642154402,40.6852321137
"61864",-73.9642270479,40.6852907389
"61865",-73.9642396218,40.6853542489
"61866",-73.964254882,40.6854313295
"61867",-73.964265199,40.6854834409
"61868",-73.9642835763,40.6855762635
"61869",-73.9642960429,40.6856392313
"61870",-73.9643067906,40.6856935131
"61871",-73.9643309713,40.6858156492
"61872",-73.9643611159,40.6859679111
"61873",-73.964370842,40.6860170362
"61874",-73.9643820736,40.6860737613
"61875",-73.9643955609,40.6861418866
"61876",-73.9644052328,40.6861907406
"61877",-73.9644226985,40.6862789496
"61878",-73.9644453742,40.6863934857
"61879",-73.9644731561,40.6865338051
"61880",-73.9644890622,40.6866141431
"61881",-73.9645090529,40.6867151085
"61882",-73.9646818522,40.6868869149
"61883",-73.9647880152,40.6868742907
"61884",-73.9648895476,40.6868622161
"61885",-73.9651389242,40.6868325606
"61886",-73.9652283444,40.6868219264
"61887",-73.9653181194,40.6868112491
"61888",-73.9658778946,40.6867475124
"61889",-73.9659990545,40.6867332751
"61890",-73.9661437335,40.6867162756
"61891",-73.9662463632,40.6867042154
"61892",-73.9663176338,40.6866958399
"61893",-73.9600276784,40.6904298755
"61894",-73.9592168074,40.6905225113
"61895",-73.9590857408,40.6905383084
"61896",-73.9589646479,40.6905529032
"61897",-73.9583427447,40.6906270576
"61898",-73.9581823291,40.6906456635
"61899",-73.957866487,40.6906822955
"61900",-73.9576123168,40.690711775
"61901",-73.9567023599,40.6908128395
"61902",-73.9565662237,40.6908288335
"61903",-73.9560551828,40.6908889712
"61904",-73.9667668959,40.6895316065
"61905",-73.9663658073,40.6895778394
"61906",-73.9658630958,40.6896353747
"61907",-73.9657361288,40.6896497839
"61908",-73.9655680642,40.6897905974
"61909",-73.9658232414,40.6897607026
"61910",-73.9666497033,40.6896673178
"61911",-73.9667914926,40.6896523031
"61912",-73.9675548627,40.6914511411
"61913",-73.9675202045,40.6912769136
"61914",-73.9674930488,40.6911404079
"61915",-73.9674772853,40.6910611637
"61916",-73.9674597941,40.6909732354
"61917",-73.9674413317,40.6908804224
"61918",-73.9674258374,40.6908025353
"61919",-73.9674066198,40.6907059228
"61920",-73.9673878318,40.6906114816
"61921",-73.967369261,40.6905181255
"61922",-73.9673511222,40.6904269407
"61923",-73.9673078276,40.6902092906
"61924",-73.9672905528,40.6901224473
"61925",-73.9672438021,40.6898874298
"61926",-73.9672060147,40.6896974621
"61927",-73.9648041219,40.6321825011
"61928",-73.9648946613,40.63217237
"61929",-73.9650422338,40.6321558571
"61930",-73.9651470302,40.6321441299
"61931",-73.9643524602,40.6322308153
"61932",-73.96418924,40.6322492666
"61933",-73.9640930192,40.6322601437
"61934",-73.9640260197,40.6322677177
"61935",-73.9639362117,40.63227787
"61936",-73.9638556713,40.6322869742
"61937",-73.934990152,40.5847035191
"61938",-73.9350123554,40.584820326
"61939",-73.93507019,40.5851245656
"61940",-73.9350841323,40.5851979085
"61941",-73.9351388686,40.5854858495
"61942",-73.9351533281,40.5855619087
"61943",-73.9351811095,40.5857080524
"61944",-73.9637550386,40.6323640909
"61945",-73.9637858172,40.6325187765
"61946",-73.9638027719,40.6326039899
"61947",-73.9638212392,40.6326968014
"61948",-73.9638430543,40.6328064384
"61949",-73.9638655167,40.6329193318
"61950",-73.9638803121,40.6329936897
"61951",-73.9639083905,40.6331348071
"61952",-73.9639321498,40.6332542127
"61953",-73.9639548282,40.6333681913
"61954",-73.9639770764,40.6334799995
"61955",-73.9353129672,40.5856263528
"61956",-73.935292495,40.585517676
"61957",-73.9352720205,40.5854089991
"61958",-73.9352515484,40.5853003223
"61959",-73.9352305616,40.5851889283
"61960",-73.9352111132,40.5850856849
"61961",-73.935190639,40.5849770089
"61962",-73.9351696536,40.5848656149
"61963",-73.9351491806,40.584756938
"61964",-73.9350555174,40.584259741
"61965",-73.9647257214,40.6331169351
"61966",-73.9647078873,40.6330246066
"61967",-73.964687955,40.6329214154
"61968",-73.9646787226,40.6328736229
"61969",-73.9646649791,40.632802475
"61970",-73.9646449431,40.6326987416
"61971",-73.964619031,40.6325645941
"61972",-73.9645874538,40.6324011176
"61973",-73.9645739202,40.6323310566
"61974",-73.9645583945,40.6322506769
"61975",-73.9360339161,40.5858844467
"61976",-73.9359378445,40.5858957488
"61977",-73.9358097495,40.5859108169
"61978",-73.9356460739,40.5859300713
"61979",-73.9355571185,40.585940536
"61980",-73.9347245234,40.5860003866
"61981",-73.9346131149,40.5860054896
"61982",-73.928416086,40.6791683077
"61983",-73.928099635,40.6791509898
"61984",-73.9279888762,40.6791449285
"61985",-73.9275918736,40.6791231993
"61986",-73.9647200686,40.6322612888
"61987",-73.9647098061,40.632395907
"61988",-73.9647201091,40.6324530103
"61989",-73.9647647115,40.6325087391
"61990",-73.9647684811,40.6327211259
"61991",-73.9648027248,40.6329109271
"61992",-73.9648216611,40.6330158885
"61993",-73.971385242,40.6861582308
"61994",-73.9714057416,40.6862605243
"61995",-73.9714410855,40.6864368942
"61996",-73.9714622912,40.6865427161
"61997",-73.9714826269,40.6866441964
"61998",-73.9715003539,40.6867326538
"61999",-73.971515144,40.6868064572
"62000",-73.9715274327,40.6868677799
"62001",-73.9715402655,40.6869318159
"62002",-73.9715521187,40.6869909672
"62003",-73.9715707159,40.6870837643
"62004",-73.9715835476,40.6871478003
"62005",-73.9716039393,40.6872495526
"62006",-73.9716215568,40.6873374651
"62007",-73.971586596,40.6875980146
"62008",-73.9715088162,40.6876066674
"62009",-73.9713454069,40.6876248451
"62010",-73.9711142085,40.6876505654
"62011",-73.934355617,40.5856454611
"62012",-73.9343431947,40.5855802705
"62013",-73.9343307724,40.5855150799
"62014",-73.9343167967,40.5854417404
"62015",-73.934305928,40.5853846977
"62016",-73.9342955764,40.5853303722
"62017",-73.9342671092,40.5851809761
"62018",-73.9342319135,40.5849962685
"62019",-73.9342153516,40.5849093476
"62020",-73.9342024113,40.5848414398
"62021",-73.9341868848,40.5847599515
"62022",-73.9276217428,40.6784834996
"62023",-73.9277087791,40.6784881227
"62024",-73.9278526414,40.6784957647
"62025",-73.9279724061,40.6785021262
"62026",-73.9281079951,40.6785093287
"62027",-73.9283622714,40.6785228347
"62028",-73.9284903097,40.6785296349
"62029",-73.9287391903,40.678542854
"62030",-73.9711295896,40.6889599104
"62031",-73.965596253,40.6327019127
"62032",-73.9655733911,40.6325835137
"62033",-73.9655261987,40.6323391139
"62034",-73.9655049096,40.6322288624
"62035",-73.9284207466,40.6780022024
"62036",-73.9283757339,40.6777953216
"62037",-73.9720018858,40.6833579122
"62038",-73.9719799257,40.6832488465
"62039",-73.9719579657,40.6831397799
"62040",-73.9718812619,40.6829572972
"62041",-73.9708615434,40.6877843234
"62042",-73.970880941,40.6878820259
"62043",-73.9709027089,40.6879916689
"62044",-73.9709360083,40.6881593926
"62045",-73.9709610107,40.6882853195
"62046",-73.9709965721,40.6884644397
"62047",-73.9710343978,40.6886549591
"62048",-73.9710583229,40.6887754593
"62049",-73.9711126691,40.6888746924
"62050",-73.9711588482,40.6891072778
"62051",-73.9711749048,40.6891881533
"62052",-73.9711881613,40.6892549171
"62053",-73.9712036796,40.6893330783
"62054",-73.9712200597,40.6894155829
"62055",-73.9359324383,40.5846853265
"62056",-73.9359761613,40.5849162416
"62057",-73.9360286308,40.5851933386
"62058",-73.9360677252,40.5853998018
"62059",-73.9360810995,40.5854704356
"62060",-73.9360934455,40.585535634
"62061",-73.9361243099,40.5856986334
"62062",-73.9284912373,40.677434007
"62063",-73.9285793402,40.6774388074
"62064",-73.9286462269,40.6774424518
"62065",-73.9287447581,40.6774478205
"62066",-73.9289436195,40.6774586561
"62067",-73.929018057,40.6774627111
"62068",-73.9290935731,40.6774668262
"62069",-73.9291734051,40.6774711744
"62070",-73.9292568327,40.6774757211
"62071",-73.929474034,40.6774875539
"62072",-73.9295502705,40.677491707
"62073",-73.9296365746,40.6774964092
"62074",-73.9297282744,40.6775014036
"62075",-73.9298512591,40.6775081038
"62076",-73.9299889868,40.677515607
"62077",-73.9300864396,40.6775209144
"62078",-73.9657609127,40.6320747664
"62079",-73.9658360826,40.6320682212
"62080",-73.9704150809,40.6894467473
"62081",-73.9301692231,40.6778695756
"62082",-73.9301440098,40.6779634921
"62083",-73.9301077949,40.6780405002
"62084",-73.930070419,40.678119205
"62085",-73.9300291844,40.6781947691
"62086",-73.9298781319,40.6783762273
"62087",-73.9298132295,40.6784461721
"62088",-73.936255169,40.5856311074
"62089",-73.9362210086,40.5854546065
"62090",-73.9362052419,40.5853731444
"62091",-73.9361180043,40.5849223874
"62092",-73.9656129884,40.6321484919
"62093",-73.9656333772,40.6322582884
"62094",-73.9656643641,40.6324251567
"62095",-73.9656767788,40.6324920131
"62096",-73.9294236492,40.679017957
"62097",-73.92948419,40.6789571454
"62098",-73.9295379801,40.6789031142
"62099",-73.9296470138,40.6787939899
"62100",-73.9297050179,40.6787379296
"62101",-73.9299821303,40.6784695749
"62102",-73.9300228225,40.678424257
"62103",-73.9300745005,40.6783667014
"62104",-73.9301257473,40.6783085935
"62105",-73.9301692697,40.6782441511
"62106",-73.9302398214,40.6781226496
"62107",-73.9302773435,40.6780476334
"62108",-73.9303737264,40.6775862796
"62109",-73.9368604013,40.5845507662
"62110",-73.9368822314,40.5846648403
"62111",-73.9369996977,40.5852786658
"62112",-73.9370282856,40.5854280495
"62113",-73.9710353415,40.6893528771
"62114",-73.9710147622,40.6892480936
"62115",-73.9710025001,40.6891856579
"62116",-73.9709822407,40.6890825035
"62117",-73.9709695537,40.6890178947
"62118",-73.9709486547,40.688911483
"62119",-73.9709266898,40.6887996409
"62120",-73.9709046188,40.6886872557
"62121",-73.9708748705,40.688535781
"62122",-73.9708593036,40.6884565147
"62123",-73.9708403242,40.6883598749
"62124",-73.9708102576,40.688206771
"62125",-73.9707941573,40.6881247905
"62126",-73.9707801888,40.6880536671
"62127",-73.970760571,40.6879537699
"62128",-73.9707429788,40.6878641887
"62129",-73.9707254918,40.6877751495
"62130",-73.9304975272,40.6775433261
"62131",-73.9306859621,40.6775535832
"62132",-73.9308463456,40.6775623129
"62133",-73.9310506011,40.6775734308
"62134",-73.9311775424,40.6775803399
"62135",-73.9314087694,40.6775929249
"62136",-73.9315371479,40.6775999119
"62137",-73.9316648096,40.6776068596
"62138",-73.9318643899,40.677617722
"62139",-73.9319931292,40.6776247276
"62140",-73.9322473718,40.6776385636
"62141",-73.9323757515,40.6776455506
"62142",-73.9705707403,40.6877128954
"62143",-73.9703376159,40.6877399455
"62144",-73.9702641846,40.6877484652
"62145",-73.9702078638,40.6877550001
"62146",-73.970115895,40.6877656716
"62147",-73.970036049,40.6877749361
"62148",-73.9670317498,40.6320870868
"62149",-73.967380078,40.6319233799
"62150",-73.9719633142,40.6828263564
"62151",-73.9720330619,40.6828413372
"62152",-73.9721198136,40.6828599692
"62153",-73.9721899091,40.6828750238
"62154",-73.972258616,40.6828897809
"62155",-73.9724813944,40.6829376283
"62156",-73.9725681464,40.68295626
